Date,Open,High,Low,Close,Volume,Adj Close
2016-04-01,5.65,5.74,4.85,5.13,1816500,5.13
2016-03-01,5.66,5.90,5.53,5.85,1271400,5.85
2016-02-01,5.16,5.71,4.90,5.62,933600,5.62
2016-01-04,5.54,5.57,4.89,5.35,926800,5.35
2015-12-01,5.52,5.88,5.12,5.67,1001200,5.67
