Date,Open,High,Low,Close,Volume,Adj Close
2016-04-01,82.400002,89.779999,81.989998,88.400002,11413600,87.663254
2016-03-01,80.559998,85.099998,80.309998,83.589996,13942600,82.893333
2016-02-01,76.660004,83.440002,73.550003,80.150002,18940900,79.48201
2016-01-04,77.50,79.919998,71.550003,77.849998,23374500,76.506783
2015-12-01,81.760002,82.129997,73.790001,77.949997,17151400,76.605057
